Index	GLobal_Citing-ID	Global_Cited-ID	Citation_Content(GC)	Intention_Label	Citing_Paper_Title	Cited_Num_list	Cited_References_Title
1673	599	[763]	context2vec uses a bidirectional Long Short Term Memory (LSTM) to encode the context around a pivot word. // Other approaches for learning contextual embeddings include the pivot word itself in the representation and are computed with the encoder of either a supervised neural machine translation (MT) system or an unsupervised language model ==[39]==. // Both of these approaches benefit from large datasets, although the MT approach is limited by the size of parallel corpora.	b	Deep contextualized word representations	[39]	['[39] Matthew E. Peters, Waleed Ammar, Chandra Bhagavatula, and Russell Power. 2017. Semi-supervised sequence tagging with bidirectional language models. In ACL.']
1674	599	[677]	Previous work has also shown that different layers of deep biRNNs encode different types of information. // For example, introducing multi-task syntactic supervision (e.g., part-of-speech tags) at the lower levels of a deep LSTM can improve overall performance of higher level tasks such as dependency parsing ==[15]== or CCG super tagging. // In an RNN-based encoder-decoder machine translation system, Belinkov et al.	b	Deep contextualized word representations	[15]	['[15] Kazuma Hashimoto, Caiming Xiong, Yoshimasa Tsuruoka, and Richard Socher. 2017. A joint many-task model: Growing a neural network for multiple nlp tasks. In EMNLP 2017.']
1675	599	[678]	It showed that the representations learned at the first layer in a 2 layer LSTM encoder are better at predicting POS tags then second layer. // Finally, the top layer of an LSTM for encoding word context ==[30]== has been shown to learn representations of word sense. // We show that similar signals are also induced by the modified language model objective of our ELMo representations, and it can be very beneficial to learn models for downstream tasks that mix these different types of semi-supervision.	b	Deep contextualized word representations	[30]	['[30] Oren Melamud, Jacob Goldberger, and Ido Dagan. 2016. context2vec: Learning generic context embedding with bidirectional lstm. In CoNLL.']
1676	599	[167]	In contrast, after pretraining the biLM with unlabeled data, we fix the weights and add additional taskspecific model capacity, allowing us to leverage large, rich and universal biLM representations for cases where downstream training data size dictates a smaller supervised model. // ELMo Embeddings from Language Models Unlike most widely used word embeddings ==[38]==, ELMo word representations are functions of the entire input sentence, as described in this section. // They are computed on top of two-layer biLMs with character convolutions (Sec.	r-	Deep contextualized word representations	[38]	['[38] Jeffrey Pennington, Richard Socher, and Christopher D. Manning. 2014. Glove: Global vectors for word representation. In EMNLP.']
1677	599	[745, 699, 748]	// Recent state-of-the-art neural language models ==[19, 31, 32]== compute a context-independent token representation via token embeddings or a CNN over characters then pass it through L layers of forward LSTMs. // At each position k, each LSTM layer outputs a context-dependent representation.	b	Deep contextualized word representations	[19, 31, 32]	['[19] Rafal Jozefowicz, Oriol Vinyals, Mike Schuster, Noam ´ Shazeer, and Yonghui Wu. 2016. Exploring the limits of language modeling. CoRR abs/1602.02410. Rafal Jozefowicz, Wojciech Zaremba, and Ilya ´ Sutskever. 2015. An empirical exploration of recurrent network architectures. In ICML.', '[31] Gabor Melis, Chris Dyer, and Phil Blunsom. 2017. On the state of the art of evaluation in neural language models. CoRR abs/1707.05589. ', '[32] Stephen Merity, Nitish Shirish Keskar, and Richard Socher. 2017. Regularizing and optimizing lstm language models. CoRR abs/1708.02182.']
1678	599	[763]	For inclusion in a downstream model, ELMo collapses all layers in R into a single vector, ELMo. // In the simplest case, ELMo just selects the top layer as in TagLM ==[39]== and CoVe. // More generally, we compute a task specific weighting of all biLM layers.	ho	Deep contextualized word representations	[39]	['[39] Matthew E. Peters, Waleed Ammar, Chandra Bhagavatula, and Russell Power. 2017. Semi-supervised sequence tagging with bidirectional language models. In ACL.']
1679	599	[768, 413, 723, 704, 594]	γ is of practical importance to aid the optimization process (see supplemental material for details). // Considering that the activations of each biLM layer have a different distribution, in some cases it also helped to apply layer normalization ==[1, 21, 23, 54, 58]== to each biLM layer before weighting. // Using biLM for supervised NLP tasks Given a pre-trained biLM and a supervised architecture for a target NLP task, it is a simple process to use the biLM to improve the task model.	b	Deep contextualized word representations	[1, 21, 23, 54, 58]	['[1] Jimmy Ba, Ryan Kiros, and Geoffrey E. Hinton. 2016. Layer normalization. CoRR abs/1607.06450. Yonatan Belinkov, Nadir Durrani, Fahim Dalvi, Hassan Sajjad, and James R. Glass. 2017. What do neural machine translation models learn about morphology? In ACL.', '[21] Diederik P. Kingma and Jimmy Ba. 2015. Adam: A method for stochastic optimization. In ICLR. Ankit Kumar, Ozan Irsoy, Peter Ondruska, Mohit Iyyer, Ishaan Gulrajani James Bradbury, Victor Zhong, Romain Paulus, and Richard Socher. 2016.', '[23] Guillaume Lample, Miguel Ballesteros, Sandeep Subramanian, Kazuya Kawakami, and Chris Dyer. 2016. Neural architectures for named entity recognition. In NAACL-HLT.', '[54] John Wieting, Mohit Bansal, Kevin Gimpel, and Karen Livescu. 2016. Charagram: Embedding words and sentences via character n-grams. In EMNLP.', '[58] Peng Zhou, Zhenyu Qi, Suncong Zheng, Jiaming Xu, Hongyun Bao, and Bo Xu. 2016. Text classification improved by integrating bidirectional lstm with twodimensional max pooling. In COLING.']
1680	599	[681]	Where a bi-attention layer follows the biLSTMs, or the coreference resolution experiments where a clustering model is layered on top of the biLSTMs. // Finally, we found it beneficial to add a moderate amount of dropout to ELMo ==[50]== and in some cases to regularize the ELMo weights by adding λkwk 2 2 to the loss. // This imposes an inductive bias on the ELMo weights to stay close to an average of all biLM layers.	b	Deep contextualized word representations	[50]	['[50] Nitish Srivastava, Geoffrey E. Hinton, Alex Krizhevsky, Ilya Sutskever, and Ruslan Salakhutdinov. 2014. Dropout: a simple way to prevent neural networks from overfitting. Journal of Machine Learning Research 15:1929–1958.']
1681	599	[717]	In contrast, traditional word embedding methods only provide one layer of representation for tokens in a fixed vocabulary. // After training for 10 epochs on the 1B Word Benchmark ==[4]==, the average forward and backward perplexities is 39.7, compared to 30.0 for the forward CNN-BIG-LSTM. // Generally, we found the forward and backward perplexities to be approximately equal, with the backward value slightly lower.	b	Deep contextualized word representations	[4]	['[4] Ciprian Chelba, Tomas Mikolov, Mike Schuster, Qi Ge, Thorsten Brants, Phillipp Koehn, and Tony Robinson. 2014. One billion word benchmark for measuring progress in statistical language modeling. In INTERSPEECH.']
1682	599	[591]	In the remainder of this section we provide high-level sketches of the individual task results; see the supplemental material for full experimental details. // The Stanford Question Answering Dataset (SQuAD) ==[44]== contains 100K+ crowd sourced questionanswer pairs where the answer is a span in a given Wikipedia paragraph. // Our baseline model is an improved version of the Bidirectional Attention Flow model in Seo et al.	b	Deep contextualized word representations	[44]	['[44] Pranav Rajpurkar, Jian Zhang, Konstantin Lopyrev, and Percy Liang. 2016. Squad: 100, 000+ questions for machine comprehension of text. In EMNLP.']
1683	599	[775]	Overall, adding ELMo to the ESIM model improves accuracy by an average of 0.7% across five random seeds. // A five member ensemble pushes the overall accuracy to 89.3%, exceeding the previous ensemble best of 88.9% ==[14]==. // Semantic role labeling A semantic role labeling (SRL) system models the predicate-argument structure of a sentence, and is often described as answering “Who did what to whom”.	r-	Deep contextualized word representations	[14]	['[14] Yichen Gong, Heng Luo, and Jian Zhang. 2018. Natural language inference over interaction space. In ICLR.']
1684	599	[718]	Named entity extraction The CoNLL 2003 NER task consists of newswire from the Reuters RCV1 corpus tagged with four different entity types (PER, LOC, ORG, MISC). // Following recent state-of-the-art systems, the baseline model uses pre-trained word embeddings, a character-based CNN representation, two biLSTM layers and a conditional random field (CRF) loss ==[22]==. // 	b	Deep contextualized word representations	[22]	['[22] Ask me anything: Dynamic memory networks for natural language processing. In ICML.John D. Lafferty, Andrew McCallum, and Fernando Pereira. 2001. Conditional random fields: Probabilistic models for segmenting and labeling sequence data. In ICML.']
1685	599	[635]	// To do so, we first use the biLM to compute representations for all words in SemCor 3.0, our training corpus ==[34]==, and then take the average representation for each sense. // At test time, we again use the biLM to compute representations for a given target word and take the nearest neighbor sense from the training set, falling back to the first sense from WordNet for lemmas not observed during training.	ho	Deep contextualized word representations	[34]	['[34] George A. Miller, Martin Chodorow, Shari Landes, Claudia Leacock, and Robert G. Thomas. 1994. Using a semantic concordance for sense identification. In HLT.']
1686	167	[669]	Semantic vector space models of language represent each word with a real-valued vector. // These vectors can be used as features in a variety of applications, such as information retrieval, document classification, question answering ==[23]==, named entity recognition, and parsing. // Most word vector methods rely on the distance or angle between pairs of word vectors as the primary method for evaluating the intrinsic quality of such a set of word representations.	b	GloVe- Global Vectors for Word Representation	[23]	['[23] Stefanie Tellex, Boris Katz, Jimmy Lin, Aaron Fernandes, and Gregory Marton. 2003. Quantitative evaluation of passage retrieval algorithms for question answering. In Proceedings of the SIGIR Conference on Research and Development in Informaion Retrieval.']
1687	167	[759]	Semantic vector space models of language represent each word with a real-valued vector. // These vectors can be used as features in a variety of applications, such as information retrieval, document classification, question answering, named entity recognition ==[25]==, and parsing. // Most word vector methods rely on the distance or angle between pairs of word vectors as the primary method for evaluating the intrinsic quality of such a set of word representations.	b	GloVe- Global Vectors for Word Representation	[25]	['[25] Joseph Turian, Lev Ratinov, and Yoshua Bengio. 2010. Word representations: a simple and general method for semi-supervised learning. In Proceedings of ACL, pages 384–394.']
1688	167	[725, 712]	Semantic vector space models of language represent each word with a real-valued vector. // These vectors can be used as features in a variety of applications, such as information retrieval, document classification, question answering, named entity recognition, and parsing ==[13, 22]==. // Most word vector methods rely on the distance or angle between pairs of word vectors as the primary method for evaluating the intrinsic quality of such a set of word representations.	b	GloVe- Global Vectors for Word Representation	[13, 22]	['[13] Minh-Thang Luong, Richard Socher, and Christopher D Manning. 2013. Better word representations with recursive neural networks for morphology. CoNLL-2013.', '[22] Richard Socher, John Bauer, Christopher D. Manning, and Andrew Y. Ng. 2013. Parsing With Compositional Vector Grammars. In ACL. 1542']
1689	167	[36]	This evaluation scheme favors models that produce dimensions of meaning, thereby capturing the multi-clustering idea of distributed representations. // The two main model families for learning word vectors are: 1) global matrix factorization methods, such as latent semantic analysis (LSA) and 2) local context window methods, such as the skip-gram model of ==[15]==. // 	b	GloVe- Global Vectors for Word Representation	[15]	['[15] Tomas Mikolov, Ilya Sutskever, Kai Chen, Greg Corrado, and Jeffrey Dean. 2013b. Distributed representations of words and phrases and their compositionality. In NIPS, pages 3111–3119. ']
1690	167	[711]	A main problem with HAL and related methods is that the most frequent words contribute a disproportionate amount to the similarity measure: the number of times two words co-occur with the or and, for example, will have a large effect on their similarity despite conveying relatively little about their semantic relatedness. // A number of techniques exist that addresses this shortcoming of HAL, such as the COALS method ==[19]==, in which the co-occurrence matrix is first transformed by an entropy- or correlation-based normalization. // An advantage of this type of transformation is that the raw co-occurrence counts, which for a reasonably sized corpus might span 8 or 9 orders of magnitude, are compressed so as to be distributed more evenly in a smaller interval.	h+	GloVe- Global Vectors for Word Representation	[19]	['[19] Douglas L. T. Rohde, Laura M. Gonnerman, and David C. Plaut. 2006. An improvedmodel of semantic similarity based on lexical co-occurence. Communications of the ACM,8:627–633. ']
1691	167	[35]	We found that α = 3/4 gives a modest improvement over a linear version with α = 1. // Although we offer only empirical motivation for choosing the value 3/4, it is interesting that a similar fractional power scaling was found to give the best performance in ==[14]==. // Relationship to Other Models Because all unsupervised methods for learning word vectors are ultimately based on the occurrence statistics of a corpus, there should be commonalities between the models.	h+	GloVe- Global Vectors for Word Representation	[14]	['[14] Tomas Mikolov, Kai Chen, Greg Corrado, and Jeffrey Dean. 2013a. Efficient Estimation of Word Representations in Vector Space. In ICLR Workshop Papers.']
1692	167	[754]	This is one way to account for the fact that very distant word pairs are expected to contain less relevant information about the words relationship to one another. // For all our experiments, we set xmax = 100, α = 3/4, and train the model using AdaGrad ==[8]==, stochastically sampling nonzero elements from X, with initial learning rate of 0.05. // We run 50 iterations for vectors smaller than 300 dimensions, and 100 iterations otherwise (see Section 4.6 for more details about the convergence rate).	ho	GloVe- Global Vectors for Word Representation	[8]	['[8] John Duchi, Elad Hazan, and Yoram Singer. 2011. Adaptive subgradient methods for online learning and stochastic optimization. JMLR, 12. ']
1693	167	[695]	When X is symmetric, W are equivalent and differ only as a result of their random initializations; the two sets of vectors should perform equivalently. // On the other hand, there is evidence that for certain types of neural networks, training multiple instances of the network and then combining the results can help reduce overfitting and noise and generally improve results ==[4]==. // To demonstrate the scalability of the model, we also trained it on a much larger sixth corpus, containing 840 billion tokens of web data, but in this case we did not lowercase the vocabulary, so the results are not directly comparable.	b	GloVe- Global Vectors for Word Representation	[4]	['[4] Dan C. Ciresan, Alessandro Giusti, Luca M. Gambardella, and Jurgen Schmidhuber. 2012. Deep ¨ neural networks segment neuronal membranes in electron microscopy images. In NIPS, pages 2852–2860.']
1694	36	[778]	Distributed representations of words in a vector space help learning algorithms to achieve better performance in natural language processing tasks by grouping similar words. // One of the earliest use of word representations dates back to 1986 due to Rumelhart, Hinton, and Williams ==[13]==. // This idea has since been applied to statistical language modeling with considerable success [1].	h+	Distributed Representations of Words and Phrases and their Compositionality	[13]	['[13] David E Rumelhart, Geoffrey E Hintont, and Ronald J Williams. Learning representations by backpropagating errors. Nature, 323(6088):533–536, 1986.']
1695	36	[147]	One of the earliest use of word representations dates back to 1986 due to Rumelhart, Hinton, and Williams [13]. // This idea has since been applied to statistical language modeling with considerable success ==[1]==. // The follow up work includes applications to automatic speech recognition and machine translation [14, 7], and a wide range of NLP tasks [2, 20, 15, 3, 18, 19, 9].	h+	Distributed Representations of Words and Phrases and their Compositionality	[1]	['[1] Yoshua Bengio, R´ejean Ducharme, Pascal Vincent, and Christian Janvin. A neural probabilistic language model. The Journal of Machine Learning Research, 3:1137–1155, 2003.']
1696	36	[657, 665]	This idea has since been applied to statistical language modeling with considerable success [1]. // The follow up work includes applications to automatic speech recognition and machine translation ==[14, 7]==, and a wide range of NLP tasks [2, 20, 15, 3, 18, 19, 9]. // Recently, Mikolov et al. [8] introduced the Skip-gram model, an efficient method for learning highquality vector representations of words from large amounts of unstructured text data.	b	Distributed Representations of Words and Phrases and their Compositionality	[14, 7]	['[14] Holger Schwenk. Continuous space language models. Computer Speech and Language, vol. 21, 2007.', '[7] Tomas Mikolov. Statistical Language Models Based on Neural Networks. PhD thesis, PhD Thesis, Brno University of Technology, 2012.']
1697	36	[125, 781, 622, 676, 628, 776, 126]	This idea has since been applied to statistical language modeling with considerable success [1]. // The follow up work includes applications to automatic speech recognition and machine translation [14, 7], and a wide range of NLP tasks ==[2, 20, 15, 3, 18, 19, 9]==. // Recently, Mikolov et al. [8] introduced the Skip-gram model, an efficient method for learning highquality vector representations of words from large amounts of unstructured text data. 	b	Distributed Representations of Words and Phrases and their Compositionality	[2, 20, 15, 3, 18, 19, 9]	['[2] Ronan Collobert and Jason Weston. A unified architecture for natural language processing: deep neural networks with multitask learning. In Proceedings of the 25th international conference on Machine learning, pages 160–167. ACM, 2008.', '[20] Jason Weston, Samy Bengio, and Nicolas Usunier. Wsabie: Scaling up to large vocabulary image annotation. In Proceedings of the Twenty-Second international joint conference on Artificial Intelligence-Volume Volume Three, pages 2764–2770. AAAI Press, 2011.', '[15] Richard Socher, Cliff C. Lin, Andrew Y. Ng, and Christopher D. Manning. Parsing natural scenes and natural language with recursive neural networks. In Proceedings of the 26th International Conference on Machine Learning (ICML), volume 2, 2011.', '[3] Xavier Glorot, Antoine Bordes, and Yoshua Bengio. Domain adaptation for large-scale sentiment classification: A deep learning approach. In ICML, 513–520, 2011.', '[18] Peter D. Turney and Patrick Pantel. From frequency to meaning: Vector space models of semantics. In Journal of Artificial Intelligence Research, 37:141-188, 2010.', '[19] Peter D. Turney. Distributional semantics beyond words: Supervised learning of analogy and paraphrase. In Transactions of the Association for Computational Linguistics (TACL), 353–366, 2013.', '[9] Tomas Mikolov, Wen-tau Yih and Geoffrey Zweig. Linguistic Regularities in Continuous Space Word Representations. In Proceedings of NAACL HLT, 2013.']
1698	36	[35]	The follow up work includes applications to automatic speech recognition and machine translation [14, 7], and a wide range of NLP tasks [2, 20, 15, 3, 18, 19, 9]. // Recently, Mikolov et al. ==[8]== introduced the Skip-gram model, an efficient method for learning highquality vector representations of words from large amounts of unstructured text data. // Unlike most of the previously used neural network architectures for learning word vectors, training of the Skipgram model (see Figure 1) does not involve dense matrix multiplications.	b	Distributed Representations of Words and Phrases and their Compositionality	[8]	['[8] Tomas Mikolov, Kai Chen, Greg Corrado, and Jeffrey Dean. Efficient estimation of word representations in vector space. ICLR Workshop, 2013.']
1699	36	[91]	We show that subsampling of frequent words during training results in a significant speedup (around 2x - 10x), and improves accuracy of the representations of less frequent words. // In addition, we present a simplified variant of Noise Contrastive Estimation (NCE) ==[4]== for training the Skip-gram model that results in faster training and better vector representations for frequent words, compared to more complex hierarchical softmax that was used in the prior work [8]. // Word representations are limited by their inability to represent idiomatic phrases that are not compositions of the individual words.	ho	Distributed Representations of Words and Phrases and their Compositionality	[4]	['[4] Michael U Gutmann and Aapo Hyv¨arinen. Noise-contrastive estimation of unnormalized statistical models, with applications to natural image statistics. The Journal of Machine Learning Research, 13:307–361, 2012.']
1700	36	[35]	We show that subsampling of frequent words during training results in a significant speedup (around 2x - 10x), and improves accuracy of the representations of less frequent words. // In addition, we present a simplified variant of Noise Contrastive Estimation (NCE) [4] for training the Skip-gram model that results in faster training and better vector representations for frequent words, compared to more complex hierarchical softmax that was used in the prior work ==[8]==. // Word representations are limited by their inability to represent idiomatic phrases that are not compositions of the individual words.	ho	Distributed Representations of Words and Phrases and their Compositionality	[8]	['[8] Tomas Mikolov, Kai Chen, Greg Corrado, and Jeffrey Dean. Efficient estimation of word representations in vector space. ICLR Workshop, 2013.']
1701	36	[622]	Therefore, using vectors to represent the whole phrases makes the Skip-gram model considerably more expressive. // Other techniques that aim to represent meaning of sentences by composing the word vectors, such as the recursive autoencoders ==[15]==, would also benefit from using phrase vectors instead of the word vectors. // The extension from word based to phrase based models is relatively simple.	b	Distributed Representations of Words and Phrases and their Compositionality	[15]	['[15] Richard Socher, Cliff C. Lin, Andrew Y. Ng, and Christopher D. Manning. Parsing natural scenes and natural language with recursive neural networks. In Proceedings of the 26th International Conference on Machine Learning (ICML), volume 2, 2011.']
1702	36	[90]	Hierarchical Softmax A computationally efficient approximation of the full softmax is the hierarchical softmax. // In the context of neural network language models, it was first introduced by Morin and Bengio ==[12]==. // The main advantage is that instead of evaluating W output nodes in the neural network to obtain the probability distribution, it is needed to evaluate only about log2 (W) nodes.	h+	Distributed Representations of Words and Phrases and their Compositionality	[12]	['[12] Frederic Morin and Yoshua Bengio. Hierarchical probabilistic neural network language model. In Proceedings of the international workshop on artificial intelligence and statistics, pages 246–252, 2005.']
1703	36	[89]	The structure of the tree used by the hierarchical softmax has a considerable effect on the performance. // Mnih and Hinton explored a number of methods for constructing the tree structure and the effect on both the training time and the resulting model accuracy ==[10]==. // In our work we use a binary Huffman tree, as it assigns short codes to the frequent words which results in fast training.	h+	Distributed Representations of Words and Phrases and their Compositionality	[10]	['[10] Andriy Mnih and Geoffrey E Hinton. A scalable hierarchical distributed language model. Advances in neural information processing systems, 21:1081–1088, 2009.']
1704	36	[91]	It has been observed before that grouping words together by their frequency works well as a very simple speedup technique for the neural network based language models [5, 8]. // Negative Sampling An alternative to the hierarchical softmax is Noise Contrastive Estimation (NCE), which was introduced by Gutmann and Hyvarinen ==[4]== and applied to language modeling by Mnih and Teh [11]. // NCE posits that a good model should be able to differentiate data from noise by means of logistic regression.	h+	Distributed Representations of Words and Phrases and their Compositionality	[4]	['[4] Michael U Gutmann and Aapo Hyv¨arinen. Noise-contrastive estimation of unnormalized statistical models, with applications to natural image statistics. The Journal of Machine Learning Research, 13:307–361, 2012.']
1705	36	[716]	It has been observed before that grouping words together by their frequency works well as a very simple speedup technique for the neural network based language models [5, 8]. // Negative Sampling An alternative to the hierarchical softmax is Noise Contrastive Estimation (NCE), which was introduced by Gutmann and Hyvarinen [4] and applied to language modeling by Mnih and Teh ==[11]==. // NCE posits that a good model should be able to differentiate data from noise by means of logistic regression.	h+	Distributed Representations of Words and Phrases and their Compositionality	[11]	['[11] Andriy Mnih and Yee Whye Teh. A fast and simple algorithm for training neural probabilistic language models. arXiv preprint arXiv:1206.6426, 2012.']
1706	36	[125]	NCE posits that a good model should be able to differentiate data from noise by means of logistic regression. // This is similar to hinge loss used by Collobert and Weston ==[2]== who trained the models by ranking the data above noise. // While NCE can be shown to approximately maximize the log probability of the softmax, the Skipgram model is only concerned with learning high-quality vector representations, so we are free to simplify NCE as long as the vector representations retain their quality.	h+	Distributed Representations of Words and Phrases and their Compositionality	[2]	['[2] Ronan Collobert and Jason Weston. A unified architecture for natural language processing: deep neural networks with multitask learning. In Proceedings of the 25th international conference on Machine learning, pages 160–167. ACM, 2008.']
1707	36	[35]	// It can be argued that the linearity of the skip-gram model makes its vectors more suitable for such linear analogical reasoning, but the results of Mikolov et al. ==[8]== also show that the vectors learned by the standard sigmoidal recurrent neural networks (which are highly non-linear) improve on this task significantly as the amount of the training data increases, suggesting that non-linear models also have a preference for a linear structure of the word representations. // Learning Phrases As discussed earlier, many phrases have a meaning that is not a simple composition of the meanings of its individual words.	ho	Distributed Representations of Words and Phrases and their Compositionality	[8]	['[8] Tomas Mikolov, Kai Chen, Greg Corrado, and Jeffrey Dean. Efficient estimation of word representations in vector space. ICLR Workshop, 2013.']
1708	36	[35]	We show how to train distributed representations of words and phrases with the Skip-gram model and demonstrate that these representations exhibit linear structure that makes precise analogical reasoning possible. // The techniques introduced in this paper can be used also for training the continuous bag-of-words model introduced in ==[8]==. // We successfully trained models on several orders of magnitude more data than the previously published models, thanks to the computationally efficient model architecture.	ho	Distributed Representations of Words and Phrases and their Compositionality	[8]	['[8] Tomas Mikolov, Kai Chen, Greg Corrado, and Jeffrey Dean. Efficient estimation of word representations in vector space. ICLR Workshop, 2013.']
1709	36	[690]	Combination of these two approaches gives a powerful yet simple way how to represent longer pieces of text, while having minimal computational complexity. // Our work can thus be seen as complementary to the existing approach that attempts to represent phrases using recursive matrix-vector operations ==[16]==. // We made the code for training the word and phrase vectors based on the techniques described in this paper available as an open-source project4 .	ho	Distributed Representations of Words and Phrases and their Compositionality	[16]	['[16] Richard Socher, Brody Huval, Christopher D. Manning, and Andrew Y. Ng. Semantic Compositionality Through Recursive Matrix-Vector Spaces. In Proceedings of the 2012 Conference on Empirical Methods in Natural Language Processing (EMNLP), 2012.']
1710	733	[722]	Language models (LMs) play a crucial role in many speech and language processing tasks, among others speech recognition, machine translation and optical character recognition. // The current state of the art are recurrent neural network (RNN) based LMs, and more specifically long short-term memory models (LSTM) LMs ==[24]== and their variants (e.g. gated recurrent units (GRU). // LSTMs and GRUs are usually very similar in performance, with GRU models often even outperforming LSTM models despite the fact that they have less parameters to train. 	b	Character-Word LSTM Language Models	[24]	['[24] Martin Sundermeyer, Ralf Schluter, and Hermann Ney. ¨ 2012. LSTM Neural Networks for Language Modeling. Proceedings Interspeech, pages 1724–1734.']
1711	733	[624]	 // Kim et al. achieve state-of-the-art results in language modeling for several languages by combining a character-level CNN with highway ==[23]== and LSTM layers. // However, the major improvement is achieved by adding the highway layers: for a small model size, the purely character-level model without highway layers does not perform better than the word-level model, even though the character model has two hidden layers of 300 LSTM units each and is compared to a word model of two hidden layers of only 200 units (in order to keep the number of parameters similar).	r-	Character-Word LSTM Language Models	[23]	['[23] Rupesh K. Srivastava, Klaus Greff, and Jurgen Schmid- ¨ huber. 2015. Training Very Deep Networks. Neural Information Processing Systems Conference (NIPS), pages 2377–2385.']
1712	733	[684]	We can conclude that in various NLP tasks, characters have recently been introduced in several different manners. // However, the models investigated in related work are either not tested on a competitive baseline or do not perform better than our models ==[14]==. // In this paper, we introduce a new and straightforward manner to incorporate characters in a LM that (as far as we know) has not been investigated before.	r-	Character-Word LSTM Language Models	[14]	['[14] Yoon Kim, Yacine Jernite, David Sontag, and Alexander M. Rush. 2016. Character-Aware Neural Language Models. Proc. Conference on Artificial Intelligence (AAAI), pages 2741–2749. ']
1713	733	[703]	The total number of epochs is fixed to 13/39. // During training, 25% of the neurons are dropped ==[22]== for the small model and 50% for the large model. // The weights are randomly initialized to small values (between -0.1 and 0.1 for the small model and between -0.05 and 0.05 for the large model) based on a uniform distribution.	b	Character-Word LSTM Language Models	[22]	['[22] Nitish Srivastava, Geoffrey Hinton, Alex Krizhevsky,Ilya Sutskever, and Ruslan Salakhutdinov. 2014. Dropout: A Simple Way to Prevent Neural Networks from Overfitting. Journal of Machine Learning Research, 15:1929–1958. ']
1714	733	[390]	Enabling the comparison between different models. // We adopt the same pre-processing as used by previous work ==[18]== to facilitate comparison, which implies that the dataset contains only lowercase characters (the size of the character vocabulary is 48). // Unknown words are mapped to hunki, but since we do not have the original text, we cannot use the characters of the unknown words for PTB.	ho	Character-Word LSTM Language Models	[18]	['[18] Toma´s Mikolov, Martin Karafi ˘ at, Luk ´ a´s Burget, Jan ˘ Cernock ˘ y, and Sanjeev Khudanpur. 2010. Recurrent ´ neural network based language model. ProceedingsInterspeech, pages 1045–1048.']
1715	777	[590, 720]	Although the traditional approach for language modeling is good at capturing statistical co-occurrences of entities when they are observed frequently in a corpus (e.g., words like verbs, pronouns, and prepositions), it is in general limited in its ability to encode or decode knowledge, which are often represented by named entities such as person names, place names, years, etc. // In fact, it has been shown that the traditional approaches trained with a very large corpus have some ability to encode/decode knowledge to some extent ==[40, 34]==. // However, we claim that simply feeding a larger corpus into a bigger model hardly results in a good knowledge language model.	r-	A Neural Knowledge Language Model	[40, 34]	['[40] Oriol Vinyals and Quoc Le. A neural conversational model. arXiv preprint arXiv:1506.05869,2015.', '[34] Iulian V Serban, Alessandro Sordoni, Yoshua Bengio, Aaron Courville, and Joelle Pineau.Building end-to-end dialogue systems using generative hierarchical neural networks. 30th AAAIConference on Artificial Intelligence, 2015.']
1716	777	[652]	However, we claim that simply feeding a larger corpus into a bigger model hardly results in a good knowledge language model. // The primary reason for this is the difficulty in learning good representations for rare or unknown words because these are a majority of the knowledge-related words ==[16]==. // In particular, for applications such as question answering [21, 42, 8] and dialogue modeling [40, 34, 41], these words are of our main interest.	ho	A Neural Knowledge Language Model	[16]	['[16] Caglar Gulcehre, Sungjin Ahn, Ramesh Nallapati, Bowen Zhou, and Yoshua Bengio. Pointing the unknown words. ACL 2016, 2016.']
1717	777	[740, 762, 655]	The primary reason for this is the difficulty in learning good representations for rare or unknown words because these are a majority of the knowledge-related words [16]. // In particular, for applications such as question answering ==[21, 42, 8]== and dialogue modeling [40, 34, 41], these words are of our main interest. // Specifically, in the recurrent neural network language model (RNNLM) [26] the computational complexity is linearly dependent on the number of vocabulary words.	b	A Neural Knowledge Language Model	[21, 42, 8]	['[21] Mohit Iyyer, Jordan L Boyd-Graber, Leonardo Max Batista Claudino, Richard Socher, and Hal Daumé III. A neural network for factoid question answering over paragraphs. In EMNLP 2014, pages 633–644, 2014.', '[42] Jason Weston, Antoine Bordes, Sumit Chopra, and Tomas Mikolov. Towards ai-completequestion answering: A set of prerequisite toy tasks. ICLR 2016, 2016.', '[8] Antoine Bordes, Nicolas Usunier, Sumit Chopra, and Jason Weston. Large-scale simple question answering with memory networks. arXiv preprint arXiv:1506.02075, 2015.']
1718	777	[590, 720, 592]	The primary reason for this is the difficulty in learning good representations for rare or unknown words because these are a majority of the knowledge-related words [16]. // In particular, for applications such as question answering [21, 42, 8] and dialogue modeling ==[40, 34, 41]==, these words are of our main interest. // Specifically, in the recurrent neural network language model (RNNLM) [26] the computational complexity is linearly dependent on the number of vocabulary words.	b	A Neural Knowledge Language Model	[40, 34, 41]	['[40] Oriol Vinyals and Quoc Le. A neural conversational model. arXiv preprint arXiv:1506.05869,2015.', '[34] Iulian V Serban, Alessandro Sordoni, Yoshua Bengio, Aaron Courville, and Joelle Pineau.Building end-to-end dialogue systems using generative hierarchical neural networks. 30th AAAIConference on Artificial Intelligence, 2015.', '[41] Jason Weston. Dialog-based language learning. arXiv preprint arXiv:1604.06045, 2016.']
